method,field_rel_l2,hot_region_rel_l2,peak_true,peak_pred,peak_abs_error,true_peak_x,true_peak_y,posterior_mean_at_true_peak,posterior_sd_at_true_peak,peak_ci_lower,peak_ci_upper,true_peak_in_95,shape,shape_label,obs_n,n_observations,n_saturated,actual_frac_saturated,selected_lengthscale,lengthscale,threshold,scenario,observation_seed
censored Laplace,0.09542498366995021,0.228077597953135,1561.3444342951848,1046.0508199018832,515.2936143933016,0.12068965517241415,-0.1206896551724137,1046.0508199018832,22.152951142113302,1002.6310356633411,1089.4706041404252,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.9182114518472051,0.9182114518472051,870.688775816073,unsat_mll_tuned,2
censored sampled,0.09511259214703817,0.22596462744636525,1561.3444342951848,1048.364485683447,512.9799486117379,0.12068965517241415,-0.1206896551724137,1048.364485683447,22.763982706840324,1008.7804135029563,1094.8416794884122,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.9182114518472051,0.9182114518472051,870.688775816073,unsat_mll_tuned,2
oracle true,0.05030599493564077,0.07481267198839657,1561.3444342951848,1388.247883864697,173.0965504304877,0.12068965517241415,-0.1206896551724137,1388.247883864697,11.896090749675379,1364.9315459953334,1411.5642217340608,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.9182114518472051,0.9182114518472051,870.688775816073,unsat_mll_tuned,2
exact clipped,0.11327266485905287,0.2810813546272777,1561.3444342951848,933.2554733757191,628.0889609194656,0.12068965517241415,-0.1206896551724137,910.7692126854257,15.147353070786073,881.080400666685,940.4580247041664,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,3
discard saturated,0.09924365762742615,0.24121973440662434,1561.3444342951848,1069.5185465123309,491.8258877828539,0.12068965517241415,-0.1206896551724137,1058.2947502622155,65.47565332203577,929.9624697510254,1186.6270307734057,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,3
censored Laplace,0.07575086740100576,0.1777842111304013,1561.3444342951848,1142.147264247486,419.1971700476988,0.12068965517241415,-0.1206896551724137,1142.147264247486,45.17580864245739,1053.6026793082694,1230.6918491867025,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,3
censored sampled,0.07309699783137011,0.16798117372954546,1561.3444342951848,1164.71361728181,396.6308170133748,0.12068965517241415,-0.1206896551724137,1164.71361728181,47.31661784611363,1071.058230160637,1254.239647474882,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,3
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,3
exact clipped,0.11564228820602357,0.282196421331189,1561.3444342951848,926.9065099492858,634.437924345899,0.12068965517241415,-0.1206896551724137,926.9065099492858,11.401286045621466,904.5599892998678,949.2530305987038,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.9629982265053875,0.9629982265053875,870.688775816073,unsat_mll_tuned,3
discard saturated,0.1215328209892202,0.29721380977578615,1561.3444342951848,946.4492884672458,614.895145827939,0.12068965517241415,-0.1206896551724137,924.3487935460874,28.21060863895457,869.0560006137365,979.6415864784384,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.9629982265053875,0.9629982265053875,870.688775816073,unsat_mll_tuned,3
censored Laplace,0.09941933932226578,0.23628612596924406,1561.3444342951848,1020.1631310806447,541.1813032145401,0.12068965517241415,-0.1206896551724137,1020.1631310806447,20.297876635271486,980.3792928755125,1059.9469692857767,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.9629982265053875,0.9629982265053875,870.688775816073,unsat_mll_tuned,3
censored sampled,0.0977885643617772,0.22995656869580722,1561.3444342951848,1032.1075264791566,529.2369078160282,0.12068965517241415,-0.1206896551724137,1032.1075264791566,15.887169583194767,997.8902340990567,1054.6553928119984,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.9629982265053875,0.9629982265053875,870.688775816073,unsat_mll_tuned,3
oracle true,0.055618147993802956,0.0830758634818524,1561.3444342951848,1366.8548602045707,194.48957409061404,0.12068965517241415,-0.1206896551724137,1366.8548602045707,11.401286045621466,1344.5083395551526,1389.201380853989,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.9629982265053875,0.9629982265053875,870.688775816073,unsat_mll_tuned,3
exact clipped,0.11200262985318166,0.27894658899318353,1561.3444342951848,941.3017757905149,620.0426585046699,0.12068965517241415,-0.1206896551724137,920.9242342632282,15.147353070786073,891.2354222444875,950.6130462819689,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,4
discard saturated,0.09401995227101584,0.2282918446349743,1561.3444342951848,1071.4879803987292,489.8564538964556,0.12068965517241415,-0.1206896551724137,1071.4879803987292,65.45402682414966,943.1980878233958,1199.7778729740626,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,4
censored Laplace,0.07006228919286045,0.16326409547175905,1561.3444342951848,1181.1603626444328,380.184071650752,0.12068965517241415,-0.1206896551724137,1181.1603626444328,41.63638266015351,1099.553052630532,1262.7676726583336,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,4
censored sampled,0.06652841019122328,0.15306016717507812,1561.3444342951848,1206.2333303109056,355.1111039842792,0.12068965517241415,-0.1206896551724137,1206.2333303109056,42.34737412999972,1129.6849064671674,1281.0588828620641,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,4
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,4
exact clipped,0.11444901375679482,0.2817824233859974,1561.3444342951848,930.84898905222,630.4954452429648,0.12068965517241415,-0.1206896551724137,930.84898905222,11.94274215463976,907.441214429126,954.2567636753139,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.9141898059777637,0.9141898059777637,870.688775816073,unsat_mll_tuned,4
discard saturated,0.12133455413712245,0.29818286389728715,1561.3444342951848,945.899537393538,615.4448969016468,0.12068965517241415,-0.1206896551724137,927.0209497485433,31.654771832698547,864.9775969564541,989.0643025406325,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.9141898059777637,0.9141898059777637,870.688775816073,unsat_mll_tuned,4
censored Laplace,0.0955217678656614,0.22934286807457116,1561.3444342951848,1040.6294286909015,520.7150056042833,0.12068965517241415,-0.1206896551724137,1040.6294286909015,22.364214760096047,996.7955677611133,1084.4632896206897,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.9141898059777637,0.9141898059777637,870.688775816073,unsat_mll_tuned,4
censored sampled,0.09567094632205249,0.22931367137852426,1561.3444342951848,1042.3414717154421,519.0029625797426,0.12068965517241415,-0.1206896551724137,1042.3414717154421,19.098749240409006,1007.162786245623,1078.3140206589535,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.9141898059777637,0.9141898059777637,870.688775816073,unsat_mll_tuned,4
oracle true,0.049827772773236544,0.07407686806214256,1561.3444342951848,1390.1559260534764,171.1885082417084,0.12068965517241415,-0.1206896551724137,1390.1559260534764,11.94274215463976,1366.7481514303824,1413.5637006765703,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.9141898059777637,0.9141898059777637,870.688775816073,unsat_mll_tuned,4
exact clipped,0.11260237159236663,0.2796261614637762,1561.3444342951848,936.8538852739879,624.4905490211969,0.12068965517241415,-0.1206896551724137,918.6508839367874,15.147353070786073,888.9620719180467,948.3396959555281,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,5
discard saturated,0.11274326602412335,0.27911646803100115,1561.3444342951848,956.4655261345996,604.8789081605852,0.12068965517241415,-0.1206896551724137,956.4655261345996,80.67106123284124,798.3502461182308,1114.5808061509683,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,5
censored Laplace,0.07103301233056694,0.16444589820266264,1561.3444342951848,1184.7137947361234,376.63063955906136,0.12068965517241415,-0.1206896551724137,1184.7137947361234,43.06732250044254,1100.301842635256,1269.1257468369909,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,5
censored sampled,0.06821445166122664,0.1539655288939197,1561.3444342951848,1210.684726628873,350.65970766631176,0.12068965517241415,-0.1206896551724137,1210.684726628873,38.98397154317014,1143.5273371127498,1294.7276725289523,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,5
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.7,0.7,870.688775816073,fixed_ell_0.70,5
exact clipped,0.1144557691817772,0.28079530666921954,1561.3444342951848,939.0960306934852,622.2484036016996,0.12068965517241415,-0.1206896551724137,939.0960306934852,11.5486595505746,916.460657974359,961.7314034126114,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9492300238998509,0.9492300238998509,870.688775816073,unsat_mll_tuned,5
discard saturated,0.1279527892802996,0.3159256119760434,1561.3444342951848,900.7301444669087,660.6142898282761,0.12068965517241415,-0.1206896551724137,900.7301444669087,33.161457074912214,835.7336886000808,965.7266003337365,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9492300238998509,0.9492300238998509,870.688775816073,unsat_mll_tuned,5
censored Laplace,0.09510736237879673,0.22611072284133651,1561.3444342951848,1053.9617048425794,507.3827294526054,0.12068965517241415,-0.1206896551724137,1053.9617048425794,21.27869567647066,1012.2554613166968,1095.6679483684618,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9492300238998509,0.9492300238998509,870.688775816073,unsat_mll_tuned,5
censored sampled,0.09350696889437657,0.21815748159138265,1561.3444342951848,1065.2469482310773,496.09748606410744,0.12068965517241415,-0.1206896551724137,1065.2469482310773,13.97863892621794,1035.9628679663115,1095.9486353440145,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9492300238998509,0.9492300238998509,870.688775816073,unsat_mll_tuned,5
oracle true,0.05398801006119639,0.08052315870132713,1561.3444342951848,1373.4519345051526,187.89249979003216,0.12068965517241415,-0.1206896551724137,1373.4519345051526,11.5486595505746,1350.8165617860263,1396.087307224279,False,rotated_wake,rotated wake,17,289,10,0.03460207612456748,0.9492300238998509,0.9492300238998509,870.688775816073,unsat_mll_tuned,5
exact clipped,0.11297839352563807,0.2822489904020824,1561.3444342951848,942.635270523257,618.7091637719278,0.12068965517241415,-0.1206896551724137,921.5386471720543,15.147353070786073,891.8498351533136,951.227459190795,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,6
discard saturated,0.10810543728843348,0.2671887154012883,1561.3444342951848,1004.7841529992023,556.5602812959825,0.12068965517241415,-0.1206896551724137,983.825438060578,65.45402682414966,855.5355454852447,1112.1153306359113,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,6
censored Laplace,0.07615849579094228,0.18185815209488942,1561.3444342951848,1149.6545852904724,411.6898490047124,0.12068965517241415,-0.1206896551724137,1149.6545852904724,39.656597265125626,1071.927654650826,1227.3815159301187,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,6
censored sampled,0.07593309149890988,0.18071138229950834,1561.3444342951848,1151.5029932973287,409.8414409978561,0.12068965517241415,-0.1206896551724137,1151.5029932973287,37.07716400204806,1068.6124390689092,1220.4503640909845,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,6
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.7,0.7,870.688775816073,fixed_ell_0.70,6
exact clipped,0.11566951212566126,0.28576257593164855,1561.3444342951848,931.0955570248428,630.248877270342,0.12068965517241415,-0.1206896551724137,931.0955570248428,11.811817233791372,907.9443952466117,954.2467188030739,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.92555971558195,0.92555971558195,870.688775816073,unsat_mll_tuned,6
discard saturated,0.1299492336600501,0.3212324571907932,1561.3444342951848,913.4218391536327,647.922595141552,0.12068965517241415,-0.1206896551724137,888.9776257504622,30.768505910423478,828.6713541660322,949.2838973348921,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.92555971558195,0.92555971558195,870.688775816073,unsat_mll_tuned,6
censored Laplace,0.09974451992061152,0.24196110917177494,1561.3444342951848,1024.0019464265442,537.3424878686405,0.12068965517241415,-0.1206896551724137,1024.0019464265442,21.42789657265373,982.0032691441429,1066.0006237089456,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.92555971558195,0.92555971558195,870.688775816073,unsat_mll_tuned,6
censored sampled,0.10177567627100666,0.24583735075884877,1561.3444342951848,1014.236915868814,547.1075184263708,0.12068965517241415,-0.1206896551724137,1014.236915868814,18.192198067821078,980.101682899294,1056.3172050477938,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.92555971558195,0.92555971558195,870.688775816073,unsat_mll_tuned,6
oracle true,0.051179306263933216,0.07615993660403038,1561.3444342951848,1384.7544505270166,176.58998376816817,0.12068965517241415,-0.1206896551724137,1384.7544505270166,11.811817233791372,1361.6032887487854,1407.9056123052478,False,rotated_wake,rotated wake,17,289,8,0.02768166089965398,0.92555971558195,0.92555971558195,870.688775816073,unsat_mll_tuned,6
exact clipped,0.11181509264066597,0.27941531823166255,1561.3444342951848,945.0615526986761,616.2828815965087,0.12068965517241415,-0.1206896551724137,919.2648538437282,15.147353070786073,889.5760418249876,948.9536658624689,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,7
discard saturated,0.0877308699845187,0.21182489454181264,1561.3444342951848,1123.0875119479656,438.2569223472192,0.12068965517241415,-0.1206896551724137,1123.0875119479656,65.47565332203577,994.7552314367755,1251.4197924591558,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,7
censored Laplace,0.06964049291577264,0.1632222471552141,1561.3444342951848,1185.0499803119728,376.29445398321195,0.12068965517241415,-0.1206896551724137,1185.0499803119728,46.06047861688932,1094.7714422228698,1275.3285184010758,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,7
censored sampled,0.067062157780731,0.1553155902459557,1561.3444342951848,1207.3783289773512,353.9661053178336,0.12068965517241415,-0.1206896551724137,1207.3783289773512,38.35905452569985,1138.6147117863086,1282.0119495275515,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,7
oracle true,0.02498848571677381,0.03710853899986565,1561.3444342951848,1483.661217840276,77.68321645490869,0.12068965517241415,-0.1206896551724137,1483.661217840276,15.147353070786073,1453.9724058215354,1513.3500298590168,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.7,0.7,870.688775816073,fixed_ell_0.70,7
exact clipped,0.11376877254191162,0.2813505422458225,1561.3444342951848,936.0727158770463,625.2717184181384,0.12068965517241415,-0.1206896551724137,934.1500433685818,12.158716085596222,910.3189598408132,957.9811268963504,False,rotated_wake,rotated wake,17,289,9,0.031141868512110725,0.8959853263489327,0.8959853263489327,870.688775816073,unsat_mll_tuned,7
